Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
304NVL,36,4036,7.69,72,3.44
32NVL,36,4038,92.29,39,17.27
32MT,36,4043,13.19,53,8.16
304THN,37,4144,0.0,0,0.0
NVCNVL,37,4144,0.43,49,0.04
NVCCMT8,37,4144,0.79,11,0.64
32THN,37,4144,0.0,0,0.0
NVCMT,37,4145,4.64,21,2.14
304NVL,37,4148,6.96,46,1.38
32NVL,37,4150,63.68,82,34.59
32MT,37,4155,0.0,64,0.2
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,3.55,67,1.02
NVCCMT8,38,4256,0.0,3,0.0
32THN,38,4256,0.76,0,0.0
NVCMT,38,4257,2.84,21,2.38
304NVL,38,4260,7.17,89,2.27
32NVL,38,4262,13.7,67,4.08
32MT,38,4268,15.33,63,9.3
304THN,39,4368,0.39,0,0.0
NVCNVL,39,4368,0.0,46,0.12
NVCCMT8,39,4368,0.0,7,0.0
32THN,39,4368,0.72,1,0.0
NVCMT,39,4369,4.3,26,1.25
304NVL,39,4373,4.73,93,2.3
32NVL,39,4374,17.96,67,5.77
32MT,39,4380,1.63,50,0.82
304THN,40,4480,0.0,0,0.0
NVCNVL,40,4480,8.05,68,2.22
NVCCMT8,40,4480,1.25,12,0.71
32THN,40,4480,0.16,0,0.0
NVCMT,40,4481,3.0,34,2.28
304NVL,40,4485,7.53,92,1.59
32NVL,40,4486,15.57,55,5.97
32MT,40,4493,2.31,56,1.23
304THN,41,4592,1.43,1,0.0
NVCNVL,41,4592,0.0,83,0.12
NVCCMT8,41,4592,0.0,7,0.0
32THN,41,4592,0.4,0,0.0
NVCMT,41,4593,7.3,41,1.84
304NVL,41,4597,1.83,84,2.69
32NVL,41,4598,13.36,68,4.08
32MT,41,4605,2.95,46,1.9
304THN,42,4704,0.58,1,34.0
NVCNVL,42,4704,4.32,65,1.7
NVCCMT8,42,4704,0.75,10,0.2
32THN,42,4704,0.0,0,0.0
NVCMT,42,4705,1.75,16,1.94
304NVL,42,4709,4.0,47,0.99
32NVL,42,4711,37.55,33,1.55
32MT,42,4717,5.56,57,2.91
304THN,43,4816,0.43,0,0.0
NVCNVL,43,4816,0.5,75,0.09
NVCCMT8,43,4816,0.5,10,0.05
32THN,43,4816,0.21,0,0.0
NVCMT,43,4817,5.82,30,1.47
304NVL,43,4821,5.56,88,1.57
32NVL,43,4823,44.63,91,16.11
32MT,43,4830,1.27,37,0.57
304THN,44,4928,0.09,1,0.0
NVCNVL,44,4928,0.8,53,0.31
NVCCMT8,44,4928,0.34,7,0.5
32THN,44,4928,0.27,0,0.0
NVCMT,44,4929,3.25,33,1.82
304NVL,44,4933,3.72,70,2.34
32NVL,44,4935,13.63,45,6.19
32MT,44,4942,11.91,43,8.16
304THN,45,5040,0.0,0,0.0
NVCNVL,45,5040,0.71,62,0.16
NVCCMT8,45,5040,0.75,12,0.38
32THN,45,5040,0.19,0,0.0
NVCMT,45,5041,4.02,19,1.58
304NVL,45,5045,3.51,77,0.95
32NVL,45,5047,16.38,50,5.54
32MT,45,5055,0.91,62,0.81
304THN,46,5152,0.0,0,0.0
NVCNVL,46,5152,0.98,65,0.08
NVCCMT8,46,5152,0.46,7,0.21
32THN,46,5152,0.21,0,0.0
NVCMT,46,5153,4.52,26,0.67
304NVL,46,5157,5.77,59,1.59
32NVL,46,5159,9.93,49,4.78
32MT,46,5167,3.52,44,2.26
304THN,47,5264,0.24,0,0.0
NVCNVL,47,5264,3.73,53,1.26
NVCCMT8,47,5264,0.0,4,0.0
32THN,47,5264,0.7,0,0.0
NVCMT,47,5265,2.05,31,2.21
304NVL,47,5269,4.11,77,1.77
32NVL,47,5271,6.59,61,2.21
32MT,47,5280,4.53,56,2.48
304THN,48,5376,0.32,1,0.0
NVCNVL,48,5376,3.8,51,1.67
NVCCMT8,48,5376,1.48,12,0.88
32THN,48,5376,0.16,0,0.0
NVCMT,48,5377,2.91,24,0.75
304NVL,48,5382,7.44,92,1.76
32NVL,48,5383,28.52,52,9.15
32MT,48,5392,3.71,54,1.63
304THN,49,5488,0.16,0,0.0
NVCNVL,49,5488,1.04,61,0.11
NVCCMT8,49,5488,1.29,12,0.33
32THN,49,5488,0.0,0,0.0
NVCMT,49,5489,6.79,31,1.02
304NVL,49,5494,6.12,79,1.78
32NVL,49,5495,30.98,50,13.49
32MT,49,5505,5.81,45,3.3
304THN,50,5600,0.0,0,0.0
NVCNVL,50,5600,5.14,50,2.38
NVCCMT8,50,5600,0.11,11,0.05
32THN,50,5600,0.27,0,0.0
NVCMT,50,5601,4.93,32,1.95
304NVL,50,5606,13.88,102,2.69
32NVL,50,5607,45.3,49,8.41
32MT,50,5617,34.23,46,9.48
304THN,51,5712,0.24,0,0.0
NVCNVL,51,5712,0.0,67,0.07
NVCCMT8,51,5712,0.89,15,0.27
32THN,51,5712,0.11,1,0.0
NVCMT,51,5713,3.75,26,2.13
304NVL,51,5718,4.62,66,1.73
32NVL,51,5719,65.02,62,25.33
32MT,51,5729,4.99,73,11.99
304THN,52,5824,0.59,0,0.0
NVCNVL,52,5824,0.54,56,0.13
NVCCMT8,52,5824,0.25,11,0.05
32THN,52,5824,0.29,0,0.0
NVCMT,52,5825,2.96,26,0.48
304NVL,52,5830,3.56,73,2.23
32NVL,52,5832,23.29,64,14.43
32MT,52,5841,49.92,45,10.47
304THN,53,5936,0.19,0,0.0
NVCNVL,53,5936,6.73,64,1.7
NVCCMT8,53,5936,0.0,4,0.0
32THN,53,5936,0.7,0,0.0
NVCMT,53,5937,5.43,32,0.88
304NVL,53,5942,10.93,83,1.59
32NVL,53,5944,18.34,61,7.48
32MT,53,5954,22.47,83,22.48
304THN,54,6048,0.0,0,0.0
NVCNVL,54,6048,0.86,69,0.08
NVCCMT8,54,6048,0.0,11,0.0
32THN,54,6048,0.0,0,0.0
NVCMT,54,6049,4.79,26,1.83
304NVL,54,6055,7.65,70,3.08
32NVL,54,6056,13.14,51,5.17
32MT,54,6066,0.0,44,0.13
304THN,55,6160,0.0,0,0.0
NVCNVL,55,6160,0.0,38,0.03
NVCCMT8,55,6160,0.16,8,0.06
32THN,55,6160,0.0,0,0.0
NVCMT,55,6161,4.38,30,1.7
304NVL,55,6167,5.05,94,2.15
32NVL,55,6168,11.38,60,2.53
32MT,55,6178,25.74,51,14.28
304THN,56,6272,0.27,0,0.0
NVCNVL,56,6272,7.21,69,2.05
NVCCMT8,56,6272,0.32,13,0.0
32THN,56,6272,0.13,0,0.0
NVCMT,56,6273,1.68,26,0.08
304NVL,56,6279,1.61,61,1.48
32NVL,56,6280,14.5,64,4.21
32MT,56,6291,2.75,58,1.54
304THN,57,6384,0.17,0,0.0
NVCNVL,57,6384,0.0,59,0.08
NVCCMT8,57,6384,0.46,13,0.19
32THN,57,6384,0.73,0,0.0
NVCMT,57,6385,4.66,29,1.98
304NVL,57,6391,2.65,72,0.42
32NVL,57,6392,9.98,60,3.29
32MT,57,6403,1.53,47,0.62
304THN,58,6496,0.0,0,0.0
NVCNVL,58,6496,0.88,58,0.2
NVCCMT8,58,6496,0.0,8,0.0
32THN,58,6496,0.58,0,0.0
NVCMT,58,6497,6.05,31,3.32
304NVL,58,6503,4.63,83,0.88
32NVL,58,6504,18.68,51,7.08
32MT,58,6515,8.64,59,4.4
304THN,59,6608,0.0,0,0.0
NVCNVL,59,6608,5.64,64,1.96
NVCCMT8,59,6608,0.39,10,0.2
32THN,59,6608,0.16,1,0.0
NVCMT,59,6609,1.33,26,2.62
304NVL,59,6615,4.34,78,1.49
32NVL,59,6616,16.29,48,7.08
32MT,59,6628,0.71,53,0.47
304THN,60,6720,0.0,0,0.0
NVCNVL,60,6720,0.02,62,0.1
NVCCMT8,60,6720,0.96,15,0.43
32THN,60,6720,0.26,0,0.0
NVCMT,60,6721,3.45,26,0.27
304NVL,60,6727,4.92,86,1.32
32NVL,60,6728,32.54,45,8.91
32MT,60,6740,2.23,58,0.91
304THN,61,6832,0.0,0,0.0
NVCNVL,61,6832,0.34,78,0.14
NVCCMT8,61,6832,0.0,7,0.0
32THN,61,6832,0.21,0,0.0
NVCMT,61,6833,2.43,28,1.96
304NVL,61,6839,8.28,79,2.26
32NVL,61,6841,31.98,73,10.14
32MT,61,6852,10.5,59,5.81
304THN,62,6944,0.0,0,0.0
NVCNVL,62,6944,0.36,49,0.27
NVCCMT8,62,6944,0.96,14,0.04
32THN,62,6944,0.1,0,0.0
NVCMT,62,6945,6.93,27,1.2
304NVL,62,6951,8.22,71,2.06
32NVL,62,6953,53.3,61,13.93
32MT,62,6965,2.15,43,1.12
304THN,63,7056,0.0,0,0.0
NVCNVL,63,7056,9.7,76,2.67
NVCCMT8,63,7056,0.09,14,0.0
32THN,63,7056,1.12,0,0.0
NVCMT,63,7057,9.5,33,4.85
304NVL,63,7063,5.13,88,2.73
32NVL,63,7065,90.12,53,27.07
32MT,63,7077,17.2,59,9.84
304THN,64,7168,0.0,0,0.0
NVCNVL,64,7168,0.86,64,0.45
NVCCMT8,64,7168,0.0,5,0.0
32THN,64,7168,0.17,1,19.5
NVCMT,64,7169,4.93,22,1.61
304NVL,64,7175,9.11,64,1.33
32NVL,64,7177,44.0,65,28.45
32MT,64,7189,1.61,52,0.79
