Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
32MT,32,3593,4.24,25,5.54
304THN,33,3696,0.0,0,0.0
NVCNVL,33,3696,3.43,29,2.45
NVCCMT8,33,3696,0.39,1,3.5
32THN,33,3696,0.26,0,0.0
NVCMT,33,3696,6.22,13,1.54
32NVL,33,3699,7.66,37,5.69
304NVL,33,3700,1.89,39,1.67
32MT,33,3705,0.99,23,0.17
304THN,34,3808,0.0,0,0.0
NVCNVL,34,3808,0.0,33,0.08
NVCCMT8,34,3808,0.0,5,0.0
32THN,34,3808,0.37,0,0.0
NVCMT,34,3808,0.48,7,22.29
32NVL,34,3812,13.0,26,7.37
304NVL,34,3812,0.01,37,1.05
32MT,34,3817,1.15,19,1.08
304THN,35,3920,0.0,0,0.0
NVCNVL,35,3920,0.05,31,0.02
NVCCMT8,35,3920,0.0,4,0.0
32THN,35,3920,0.13,0,0.0
NVCMT,35,3920,2.25,16,0.94
32NVL,35,3924,7.5,40,5.9
304NVL,35,3924,0.27,20,0.28
32MT,35,3930,0.0,16,0.03
304THN,36,4032,0.91,0,0.0
NVCNVL,36,4032,1.18,30,0.82
NVCCMT8,36,4032,0.0,3,0.0
32THN,36,4032,0.0,0,0.0
NVCMT,36,4032,1.21,14,0.43
304NVL,36,4036,0.32,19,0.03
32NVL,36,4036,27.02,10,1.5
32MT,36,4042,8.68,26,11.06
304THN,37,4144,0.01,1,24.5
NVCNVL,37,4144,3.82,28,3.27
NVCCMT8,37,4144,0.36,7,0.21
32THN,37,4144,0.15,0,0.0
NVCMT,37,4144,1.96,19,0.47
304NVL,37,4148,4.21,34,0.09
32NVL,37,4148,7.02,41,18.74
32MT,37,4154,2.08,23,1.48
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,0.0,24,0.04
NVCCMT8,38,4256,0.39,5,0.5
32THN,38,4256,0.46,0,0.0
NVCMT,38,4256,2.91,11,1.23
304NVL,38,4260,2.48,37,3.39
32NVL,38,4261,15.84,26,3.9
32MT,38,4266,2.71,19,4.58
304THN,39,4368,0.0,0,0.0
NVCNVL,39,4368,1.13,48,0.28
NVCCMT8,39,4368,0.32,4,0.25
32THN,39,4368,0.0,0,0.0
NVCMT,39,4368,1.57,10,0.3
304NVL,39,4372,4.03,36,1.92
32NVL,39,4373,16.86,36,16.57
32MT,39,4379,6.01,31,5.95
304THN,40,4480,1.13,0,0.0
NVCNVL,40,4480,0.0,24,0.02
NVCCMT8,40,4480,0.0,1,0.0
32THN,40,4480,0.23,0,0.0
NVCMT,40,4480,1.64,14,0.25
304NVL,40,4484,4.37,37,2.74
32NVL,40,4485,23.88,16,4.22
32MT,40,4491,0.36,21,0.02
304THN,41,4592,0.32,1,32.0
NVCNVL,41,4592,4.61,24,4.46
NVCCMT8,41,4592,0.0,5,0.0
32THN,41,4592,0.43,0,0.0
NVCMT,41,4592,2.23,14,1.46
304NVL,41,4596,2.6,34,2.72
32NVL,41,4597,11.2,44,16.1
32MT,41,4603,7.21,20,10.28
304THN,42,4704,0.0,0,0.0
NVCNVL,42,4704,0.34,32,0.0
NVCCMT8,42,4704,0.0,0,0.0
32THN,42,4704,0.32,0,0.0
NVCMT,42,4704,1.86,8,1.31
304NVL,42,4708,3.08,31,2.24
32NVL,42,4709,10.98,29,8.67
32MT,42,4716,0.0,33,0.06
304THN,43,4816,0.0,0,0.0
NVCNVL,43,4816,0.59,27,0.35
NVCCMT8,43,4816,0.0,4,0.0
32THN,43,4816,0.0,0,0.0
NVCMT,43,4816,0.98,18,2.72
32NVL,43,4821,14.95,20,2.73
304NVL,43,4821,4.53,50,1.99
32MT,43,4828,1.96,31,1.42
304THN,44,4928,0.0,0,0.0
NVCNVL,44,4928,4.21,20,4.5
NVCCMT8,44,4928,0.34,8,0.19
32THN,44,4928,0.15,0,0.0
NVCMT,44,4928,1.95,13,1.35
304NVL,44,4933,4.75,31,0.52
32NVL,44,4933,10.17,27,15.48
32MT,44,4940,0.71,30,0.62
304THN,45,5040,0.0,0,0.0
NVCNVL,45,5040,0.0,29,0.03
NVCCMT8,45,5040,0.45,4,0.88
32THN,45,5040,0.13,0,0.0
NVCMT,45,5040,0.8,8,0.56
304NVL,45,5045,2.69,35,4.9
32NVL,45,5046,23.41,17,3.91
32MT,45,5052,0.76,16,1.16
304THN,46,5152,0.35,0,0.0
NVCNVL,46,5152,1.5,23,1.5
NVCCMT8,46,5152,0.0,1,0.0
32THN,46,5152,0.13,0,0.0
NVCMT,46,5152,1.79,13,0.62
304NVL,46,5157,3.09,42,0.49
32NVL,46,5158,15.0,37,21.39
32MT,46,5165,1.91,25,1.04
304THN,47,5264,0.0,0,0.0
NVCNVL,47,5264,0.75,26,0.38
NVCCMT8,47,5264,0.07,5,0.0
32THN,47,5264,0.16,0,0.0
NVCMT,47,5264,0.86,14,0.36
304NVL,47,5269,4.81,24,3.31
32NVL,47,5270,5.75,10,10.8
32MT,47,5277,0.0,27,0.02
304THN,48,5376,0.0,0,0.0
NVCNVL,48,5376,4.34,30,2.62
NVCCMT8,48,5376,0.54,3,0.67
32THN,48,5376,0.85,0,0.0
NVCMT,48,5376,2.2,17,0.53
32NVL,48,5382,38.21,12,4.79
304NVL,48,5382,10.15,40,8.59
32MT,48,5389,2.46,29,1.34
304THN,49,5488,0.0,0,0.0
NVCNVL,49,5488,0.0,26,0.0
NVCCMT8,49,5488,0.63,4,1.25
32THN,49,5488,0.01,1,16.0
NVCMT,49,5488,1.59,8,0.88
32NVL,49,5494,9.79,39,26.95
304NVL,49,5494,2.49,34,0.59
32MT,49,5502,0.39,27,0.13
304THN,50,5600,0.0,0,0.0
NVCNVL,50,5600,3.32,26,2.67
NVCCMT8,50,5600,0.07,3,0.0
32THN,50,5600,0.0,0,0.0
NVCMT,50,5600,1.79,9,1.22
32NVL,50,5606,5.89,26,5.56
304NVL,50,5606,0.23,34,1.46
32MT,50,5614,2.2,26,2.87
304THN,51,5712,0.0,0,0.0
NVCNVL,51,5712,3.61,28,3.09
NVCCMT8,51,5712,0.3,5,0.1
32THN,51,5712,0.38,0,0.0
NVCMT,51,5712,2.16,13,0.15
32NVL,51,5718,6.48,27,5.39
304NVL,51,5718,1.88,27,0.26
32MT,51,5726,2.2,26,2.88
304THN,52,5824,0.0,0,0.0
NVCNVL,52,5824,2.29,29,1.29
NVCCMT8,52,5824,0.0,5,0.0
32THN,52,5824,0.0,0,0.0
NVCMT,52,5824,2.21,16,1.44
32NVL,52,5830,19.18,17,8.29
304NVL,52,5830,2.85,30,1.35
32MT,52,5839,1.31,22,0.61
304THN,53,5936,0.0,0,0.0
NVCNVL,53,5936,3.18,27,2.54
NVCCMT8,53,5936,0.79,6,0.58
32THN,53,5936,0.17,0,0.0
NVCMT,53,5936,3.63,15,0.67
32NVL,53,5942,9.91,26,20.02
304NVL,53,5942,3.01,39,1.86
32MT,53,5951,0.68,25,0.66
304THN,54,6048,0.0,0,0.0
NVCNVL,54,6048,3.43,25,2.8
NVCCMT8,54,6048,0.0,2,0.0
32THN,54,6048,0.0,0,0.0
NVCMT,54,6048,1.11,9,4.83
32NVL,54,6054,16.61,16,2.97
304NVL,54,6055,10.0,37,8.14
32MT,54,6063,3.28,24,3.52
304THN,55,6160,0.27,0,0.0
NVCNVL,55,6160,2.43,28,1.89
NVCCMT8,55,6160,0.52,5,0.4
32THN,55,6160,0.0,0,0.0
NVCMT,55,6160,2.07,8,1.5
32NVL,55,6166,7.04,36,8.86
304NVL,55,6167,3.51,38,0.96
32MT,55,6176,2.88,20,4.15
304THN,56,6272,0.27,0,0.0
NVCNVL,56,6272,3.68,25,3.16
NVCCMT8,56,6272,0.5,6,0.75
32THN,56,6272,0.16,0,0.0
NVCMT,56,6272,1.8,14,2.96
32NVL,56,6278,9.88,26,8.67
304NVL,56,6279,1.37,25,3.66
32MT,56,6288,0.53,28,0.54
304THN,57,6384,0.0,0,0.0
NVCNVL,57,6384,0.48,26,0.04
NVCCMT8,57,6384,0.27,4,0.13
32THN,57,6384,0.0,0,0.0
NVCMT,57,6384,3.27,14,0.14
32NVL,57,6390,15.02,12,4.25
304NVL,57,6391,5.16,25,4.78
32MT,57,6401,0.16,24,0.1
304THN,58,6496,0.0,0,0.0
NVCNVL,58,6496,4.23,32,2.92
NVCCMT8,58,6496,0.0,0,0.0
32THN,58,6496,0.21,0,0.0
NVCMT,58,6496,1.14,17,3.29
32NVL,58,6502,8.27,28,15.91
304NVL,58,6503,5.48,34,1.44
32MT,58,6513,0.35,21,0.19
304THN,59,6608,0.16,0,0.0
NVCNVL,59,6608,0.45,28,0.07
NVCCMT8,59,6608,0.0,1,0.0
32THN,59,6608,0.08,0,0.0
NVCMT,59,6608,0.2,12,0.0
32NVL,59,6614,45.55,13,1.96
304NVL,59,6616,4.59,23,9.76
32MT,59,6626,13.71,30,14.28
304THN,60,6720,0.0,0,0.0
NVCNVL,60,6720,2.5,27,1.65
NVCCMT8,60,6720,0.0,1,0.0
32THN,60,6720,0.19,0,0.0
NVCMT,60,6720,0.52,12,0.21
32NVL,60,6726,25.54,42,37.27
304NVL,60,6728,2.17,34,1.6
32MT,60,6738,0.21,21,0.86
304THN,61,6832,0.2,0,0.0
NVCNVL,61,6832,0.0,32,0.02
NVCCMT8,61,6832,0.36,7,0.0
32THN,61,6832,0.0,0,0.0
NVCMT,61,6832,1.39,11,0.14
32NVL,61,6838,6.7,22,5.34
304NVL,61,6840,0.83,33,0.26
32MT,61,6851,3.67,18,6.03
304THN,62,6944,0.0,0,0.0
NVCNVL,62,6944,2.0,25,2.26
NVCCMT8,62,6944,0.45,4,0.63
32THN,62,6944,0.0,0,0.0
NVCMT,62,6944,0.66,12,1.42
32NVL,62,6951,20.05,26,6.54
304NVL,62,6952,0.67,36,0.06
32MT,62,6963,3.21,22,2.75
304THN,63,7056,0.25,0,0.0
NVCNVL,63,7056,0.0,32,0.02
NVCCMT8,63,7056,0.59,7,0.43
32THN,63,7056,0.0,0,0.0
NVCMT,63,7056,1.89,16,0.72
32NVL,63,7063,7.52,28,15.88
304NVL,63,7064,3.68,29,0.16
32MT,63,7075,0.37,26,0.56
304THN,64,7168,0.0,0,0.0
NVCNVL,64,7168,3.0,36,1.89
NVCCMT8,64,7168,0.8,18,0.33
32THN,64,7168,0.0,0,0.0
NVCMT,64,7168,1.82,11,1.18
32NVL,64,7175,57.07,5,3.9
304NVL,64,7176,9.17,34,8.96
32MT,64,7187,0.0,21,0.02
