Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay
32MT,10,1122,1.51,61,0.96
NVCMT,11,1232,3.07,24,0.63
304THN,11,1232,0.0,0,0.0
NVCNVL,11,1232,4.11,70,1.26
NVCCMT8,11,1232,0.16,7,0.07
32NVL,11,1232,11.71,56,4.7
32THN,11,1232,0.13,0,0.0
304NVL,11,1233,7.89,81,0.45
32MT,11,1235,13.16,52,8.34
NVCMT,12,1344,1.64,26,0.42
304THN,12,1344,0.35,0,0.0
NVCNVL,12,1344,1.02,59,0.14
NVCCMT8,12,1344,0.32,6,0.25
32NVL,12,1344,86.68,29,5.88
32THN,12,1344,0.0,0,0.0
304NVL,12,1345,16.12,75,5.07
32MT,12,1347,11.83,50,7.46
NVCMT,13,1456,4.3,23,0.46
304THN,13,1456,0.0,0,0.0
NVCNVL,13,1456,0.36,75,0.23
NVCCMT8,13,1456,0.0,10,0.0
32NVL,13,1456,54.66,71,37.96
32THN,13,1456,0.38,0,0.0
304NVL,13,1457,8.13,76,1.38
32MT,13,1459,1.13,55,0.5
NVCMT,14,1568,1.34,28,2.57
304THN,14,1568,0.0,0,0.0
NVCNVL,14,1568,0.48,53,0.1
NVCCMT8,14,1568,0.52,11,0.14
32THN,14,1568,0.54,0,0.0
32NVL,14,1569,23.36,53,9.01
304NVL,14,1569,1.96,89,1.45
32MT,14,1572,3.87,59,2.46
NVCMT,15,1680,3.98,27,0.91
304THN,15,1680,0.21,1,0.0
NVCNVL,15,1680,0.82,81,0.09
NVCCMT8,15,1680,0.52,10,0.3
32THN,15,1680,0.15,1,0.0
32NVL,15,1681,52.38,53,13.09
304NVL,15,1681,10.23,58,0.18
32MT,15,1684,7.53,59,5.77
NVCMT,16,1792,3.8,29,0.88
304THN,16,1792,0.0,0,0.0
NVCNVL,16,1792,0.13,56,0.08
NVCCMT8,16,1792,0.86,9,0.44
32THN,16,1792,0.13,0,0.0
32NVL,16,1793,104.36,38,21.55
304NVL,16,1794,13.01,93,6.23
32MT,16,1797,18.25,49,11.84
NVCMT,17,1904,3.57,32,0.52
304THN,17,1904,0.0,0,0.0
NVCNVL,17,1904,8.41,69,2.07
NVCCMT8,17,1904,0.14,19,0.0
32THN,17,1904,0.38,0,0.0
32NVL,17,1905,70.82,95,38.94
304NVL,17,1906,6.64,82,0.32
32MT,17,1909,0.63,61,0.75
NVCMT,18,2016,4.2,29,0.64
304THN,18,2016,0.0,0,0.0
NVCNVL,18,2016,0.66,60,0.12
NVCCMT8,18,2016,0.43,8,0.31
32THN,18,2016,0.0,0,0.0
32NVL,18,2017,18.36,57,5.85
304NVL,18,2018,8.61,100,1.92
32MT,18,2022,27.59,38,14.29
NVCMT,19,2128,3.91,19,0.47
304THN,19,2128,0.0,0,0.0
NVCNVL,19,2128,4.88,64,1.57
NVCCMT8,19,2128,0.39,4,0.88
32THN,19,2128,0.26,0,0.0
32NVL,19,2129,35.32,42,4.02
304NVL,19,2130,8.03,68,4.76
32MT,19,2134,11.31,89,7.88
NVCMT,20,2240,6.29,23,4.04
304THN,20,2240,0.33,0,0.0
NVCNVL,20,2240,0.0,53,0.08
NVCCMT8,20,2240,1.09,12,0.54
32THN,20,2240,0.0,0,0.0
32NVL,20,2241,29.63,69,16.17
304NVL,20,2242,5.26,55,0.3
32MT,20,2247,2.23,42,1.1
304THN,21,2352,0.0,0,0.0
NVCNVL,21,2352,2.43,48,1.07
NVCCMT8,21,2352,0.57,13,0.04
NVCMT,21,2352,3.8,27,3.52
32THN,21,2352,0.15,0,0.0
32NVL,21,2353,14.46,59,3.48
304NVL,21,2354,4.85,106,1.55
32MT,21,2359,0.96,49,0.39
304THN,22,2464,0.43,0,0.0
NVCNVL,22,2464,0.0,59,0.08
NVCCMT8,22,2464,1.0,9,0.78
NVCMT,22,2464,5.11,35,1.97
32THN,22,2464,0.41,0,0.0
32NVL,22,2466,13.03,66,3.69
304NVL,22,2466,6.87,75,1.29
32MT,22,2471,30.16,38,16.66
304THN,23,2576,0.03,1,8.0
NVCNVL,23,2576,0.0,57,0.08
NVCCMT8,23,2576,0.0,3,0.0
NVCMT,23,2576,5.13,26,0.88
32THN,23,2576,1.24,0,0.0
32NVL,23,2578,28.09,64,7.11
304NVL,23,2578,0.39,75,2.09
32MT,23,2584,8.11,85,7.86
304THN,24,2688,0.0,0,0.0
NVCNVL,24,2688,5.2,54,1.94
NVCCMT8,24,2688,0.39,14,0.18
NVCMT,24,2688,1.7,28,1.2
32THN,24,2688,0.25,1,23.5
32NVL,24,2690,63.75,59,15.48
304NVL,24,2690,1.29,47,0.09
32MT,24,2696,3.83,56,1.68
304THN,25,2800,0.0,0,0.0
NVCNVL,25,2800,0.68,65,0.21
NVCCMT8,25,2800,0.89,16,0.28
NVCMT,25,2800,4.34,25,1.58
32THN,25,2800,0.31,0,0.0
32NVL,25,2802,93.78,68,29.43
304NVL,25,2802,1.49,68,0.29
32MT,25,2808,29.67,44,10.49
304THN,26,2912,0.08,0,0.0
NVCNVL,26,2912,2.88,58,1.09
NVCCMT8,26,2912,0.36,10,0.35
NVCMT,26,2912,4.02,31,1.74
32THN,26,2912,0.26,0,0.0
304NVL,26,2914,0.62,78,0.37
32NVL,26,2915,58.58,54,14.41
32MT,26,2920,46.57,67,28.84
304THN,27,3024,0.23,0,0.0
NVCNVL,27,3024,0.07,52,0.05
NVCCMT8,27,3024,0.32,9,0.22
32THN,27,3024,0.92,0,0.0
NVCMT,27,3025,5.55,24,1.73
304NVL,27,3026,8.0,64,0.26
32NVL,27,3027,38.2,65,21.71
32MT,27,3032,0.0,56,0.21
304THN,28,3136,0.0,0,0.0
NVCNVL,28,3136,5.96,62,2.08
NVCCMT8,28,3136,0.8,11,0.27
NVCMT,28,3137,3.43,26,1.77
32THN,28,3137,0.2,1,26.0
304NVL,28,3138,3.96,83,3.14
32NVL,28,3139,29.11,77,6.63
32MT,28,3145,8.92,61,4.59
304THN,29,3248,0.23,0,0.0
NVCNVL,29,3248,1.39,59,0.36
NVCCMT8,29,3248,0.36,7,0.14
NVCMT,29,3249,6.38,29,2.07
32THN,29,3249,0.1,0,0.0
304NVL,29,3250,4.85,64,2.03
32NVL,29,3251,13.77,55,6.4
32MT,29,3257,0.84,54,0.34
304THN,30,3360,0.0,0,0.0
NVCNVL,30,3360,0.48,52,0.09
NVCCMT8,30,3360,0.18,13,0.0
NVCMT,30,3361,3.66,29,1.0
32THN,30,3361,0.0,0,0.0
32NVL,30,3363,31.71,51,9.16
304NVL,30,3363,6.92,78,2.04
32MT,30,3370,10.87,47,8.01
304THN,31,3472,0.0,0,0.0
NVCNVL,31,3472,5.48,47,2.53
NVCCMT8,31,3472,0.73,10,0.1
NVCMT,31,3473,4.41,35,1.99
32THN,31,3473,0.18,0,0.0
32NVL,31,3475,38.6,48,14.28
304NVL,31,3475,4.69,77,1.84
32MT,31,3482,21.28,38,11.66
304THN,32,3584,0.25,0,0.0
NVCNVL,32,3584,0.96,74,0.11
NVCCMT8,32,3584,0.75,16,0.22
NVCMT,32,3585,4.27,29,2.78
32THN,32,3585,0.79,0,0.0
32NVL,32,3587,13.84,47,15.68
304NVL,32,3587,4.51,79,0.84
32MT,32,3594,0.85,51,6.07
304THN,33,3696,0.62,0,0.0
NVCNVL,33,3696,0.5,54,0.09
NVCCMT8,33,3696,0.66,10,0.15
NVCMT,33,3697,7.3,28,0.91
32THN,33,3697,0.45,0,0.0
32NVL,33,3699,12.79,54,5.69
304NVL,33,3699,6.21,71,2.42
32MT,33,3707,18.4,86,7.24
304THN,34,3808,0.44,1,0.5
NVCNVL,34,3808,5.02,55,1.74
NVCCMT8,34,3808,0.71,13,0.19
NVCMT,34,3809,3.98,34,3.1
32THN,34,3809,0.02,2,5.25
32NVL,34,3811,36.21,29,4.31
304NVL,34,3812,5.51,76,2.09
32MT,34,3819,2.32,57,0.52
304THN,35,3920,0.04,0,0.0
NVCNVL,35,3920,0.13,50,0.02
NVCCMT8,35,3920,1.0,9,0.89
NVCMT,35,3921,4.41,29,1.21
32THN,35,3921,0.08,0,0.0
32NVL,35,3923,64.66,96,16.61
304NVL,35,3924,8.85,81,1.16
32MT,35,3932,4.17,48,1.98
304THN,36,4032,0.62,0,0.0
NVCNVL,36,4032,4.38,66,1.22
NVCCMT8,36,4032,0.66,17,0.26
NVCMT,36,4033,7.3,38,3.22
32THN,36,4033,0.23,0,0.0
32NVL,36,4036,20.07,52,6.41
304NVL,36,4036,5.05,76,2.72
32MT,36,4044,33.83,61,15.26
304THN,37,4144,0.0,0,0.0
NVCNVL,37,4144,4.7,68,1.35
NVCCMT8,37,4144,1.86,12,1.38
NVCMT,37,4145,3.73,21,0.83
32THN,37,4145,0.17,0,0.0
32NVL,37,4148,14.05,60,7.47
304NVL,37,4148,4.33,66,2.42
32MT,37,4156,0.84,49,0.29
304THN,38,4256,0.0,0,0.0
NVCNVL,38,4256,1.0,57,0.16
NVCCMT8,38,4256,0.0,10,0.0
NVCMT,38,4257,3.91,32,3.97
32THN,38,4257,0.35,1,0.0
32NVL,38,4260,26.21,42,3.65
304NVL,38,4261,4.51,74,1.93
32MT,38,4268,0.29,72,0.1
304THN,39,4368,0.2,1,0.0
NVCNVL,39,4368,5.89,59,1.92
NVCCMT8,39,4368,0.95,6,0.75
NVCMT,39,4369,4.23,31,0.82
32THN,39,4369,0.5,0,0.0
32NVL,39,4372,23.89,64,9.4
304NVL,39,4373,4.7,76,0.26
32MT,39,4380,25.89,42,6.17
304THN,40,4480,0.24,0,0.0
NVCNVL,40,4480,0.68,52,0.42
NVCCMT8,40,4480,0.66,16,0.25
NVCMT,40,4481,5.82,29,0.86
32THN,40,4481,0.18,0,0.0
32NVL,40,4484,9.61,60,5.88
304NVL,40,4485,7.55,63,1.6
32MT,40,4493,12.49,70,14.27
304THN,41,4592,0.0,0,0.0
NVCNVL,41,4592,4.2,71,1.28
NVCCMT8,41,4592,0.7,10,0.3
NVCMT,41,4593,5.55,34,2.18
32THN,41,4593,0.51,0,0.0
32NVL,41,4596,22.66,65,5.06
304NVL,41,4597,1.47,92,2.16
32MT,41,4605,1.13,56,0.49
304THN,42,4704,0.25,0,0.0
NVCNVL,42,4704,0.04,73,0.03
NVCCMT8,42,4704,0.63,10,0.2
NVCMT,42,4705,2.7,24,2.23
32THN,42,4705,0.17,0,0.0
32NVL,42,4709,26.28,52,6.66
304NVL,42,4709,2.26,68,0.18
32MT,42,4717,43.35,51,6.91
304THN,43,4816,0.32,0,0.0
NVCNVL,43,4816,2.68,71,0.85
NVCCMT8,43,4816,0.09,13,0.0
NVCMT,43,4817,2.7,31,0.45
32THN,43,4817,0.54,0,0.0
32NVL,43,4821,28.27,69,8.73
304NVL,43,4821,5.99,84,0.63
32MT,43,4830,15.8,61,22.7
304THN,44,4928,0.0,0,0.0
NVCNVL,44,4928,0.73,56,0.13
NVCCMT8,44,4928,0.68,9,0.39
NVCMT,44,4929,4.77,32,0.83
32THN,44,4929,0.27,0,0.0
32NVL,44,4933,20.59,64,6.81
304NVL,44,4933,8.38,70,2.31
32MT,44,4942,3.63,61,1.68
304THN,45,5040,0.32,0,0.0
NVCNVL,45,5040,4.09,71,1.33
NVCCMT8,45,5040,0.86,7,0.36
NVCMT,45,5041,6.46,33,2.05
32THN,45,5041,0.32,0,0.0
32NVL,45,5045,83.41,28,2.95
304NVL,45,5046,10.19,70,4.8
32MT,45,5054,22.73,41,9.62
304THN,46,5152,0.0,0,0.0
NVCNVL,46,5152,0.0,60,0.09
NVCCMT8,46,5152,0.36,10,0.25
NVCMT,46,5153,4.41,15,4.37
32THN,46,5153,0.43,0,0.0
32NVL,46,5157,51.98,81,35.56
304NVL,46,5158,2.05,66,1.19
32MT,46,5167,4.08,60,8.88
304THN,47,5264,0.36,0,0.0
NVCNVL,47,5264,3.41,54,0.95
NVCCMT8,47,5264,0.0,4,0.0
NVCMT,47,5265,4.27,26,1.4
32THN,47,5265,0.38,2,4.5
32NVL,47,5269,12.16,59,4.42
304NVL,47,5270,5.0,65,0.85
32MT,47,5279,20.67,62,8.04
304THN,48,5376,0.17,0,0.0
NVCNVL,48,5376,0.86,77,0.28
NVCCMT8,48,5376,0.34,8,0.38
NVCMT,48,5377,6.57,33,2.29
32THN,48,5377,0.0,0,0.0
32NVL,48,5381,11.61,44,5.72
304NVL,48,5382,9.99,69,2.93
32MT,48,5391,0.96,52,0.45
304THN,49,5488,0.0,0,0.0
NVCNVL,49,5488,4.25,57,1.54
NVCCMT8,49,5488,0.0,3,0.0
NVCMT,49,5489,9.14,29,2.14
32THN,49,5489,0.37,0,0.0
32NVL,49,5493,6.48,49,2.77
304NVL,49,5495,5.96,92,3.45
32MT,49,5504,0.99,51,0.69
304THN,50,5600,0.21,0,0.0
NVCNVL,50,5600,0.52,63,0.13
NVCCMT8,50,5600,1.5,9,0.78
NVCMT,50,5601,2.98,27,8.0
32THN,50,5601,0.16,0,0.0
32NVL,50,5605,37.73,48,10.33
304NVL,50,5607,5.24,72,0.35
32MT,50,5616,5.4,64,3.82
304THN,51,5712,0.9,0,0.0
NVCNVL,51,5712,0.59,59,0.05
NVCCMT8,51,5712,0.38,13,0.15
NVCMT,51,5713,5.55,23,2.41
32THN,51,5713,0.0,0,0.0
32NVL,51,5718,116.09,45,18.8
304NVL,51,5719,9.16,61,3.49
32MT,51,5728,6.27,46,4.3
304THN,52,5824,0.03,1,21.0
NVCNVL,52,5824,0.36,45,0.24
NVCCMT8,52,5824,0.0,5,0.0
NVCMT,52,5825,5.41,26,2.62
32THN,52,5825,0.42,0,0.0
32NVL,52,5830,75.93,99,34.46
304NVL,52,5831,5.99,111,1.09
32MT,52,5840,5.26,53,3.18
304THN,53,5936,0.0,0,0.0
NVCNVL,53,5936,0.41,68,0.05
NVCCMT8,53,5936,0.25,7,0.14
NVCMT,53,5937,1.96,30,1.6
32THN,53,5937,0.43,0,0.0
32NVL,53,5942,16.71,65,7.61
304NVL,53,5943,7.04,69,1.6
32MT,53,5953,3.85,63,1.67
304THN,54,6048,0.19,0,0.0
NVCNVL,54,6048,0.64,65,0.21
NVCCMT8,54,6048,0.0,6,0.0
NVCMT,54,6049,0.39,15,0.1
32THN,54,6049,0.2,0,0.0
32NVL,54,6054,16.91,52,6.87
304NVL,54,6055,6.84,85,2.77
32MT,54,6065,5.13,72,1.48
304THN,55,6160,0.0,0,0.0
NVCNVL,55,6160,0.57,87,0.15
NVCCMT8,55,6160,0.0,3,0.0
NVCMT,55,6161,4.3,24,0.75
32THN,55,6161,0.41,0,0.0
32NVL,55,6166,33.34,53,3.08
304NVL,55,6168,14.81,73,6.42
32MT,55,6178,2.8,45,1.78
304THN,56,6272,0.0,0,0.0
NVCNVL,56,6272,0.0,55,0.08
NVCCMT8,56,6272,1.14,5,1.7
NVCMT,56,6273,4.7,36,2.47
32THN,56,6273,0.0,0,0.0
32NVL,56,6278,38.57,76,14.59
304NVL,56,6280,11.1,86,1.22
32MT,56,6290,2.35,50,1.22
304THN,57,6384,0.0,0,0.0
NVCNVL,57,6384,2.73,46,1.37
NVCCMT8,57,6384,0.75,8,0.13
NVCMT,57,6385,3.64,23,0.35
32THN,57,6385,1.32,0,0.0
32NVL,57,6391,17.81,50,6.51
304NVL,57,6392,5.81,87,2.96
32MT,57,6403,2.35,35,1.54
304THN,58,6496,0.66,0,0.0
NVCNVL,58,6496,0.54,71,0.13
NVCCMT8,58,6496,0.57,12,0.33
NVCMT,58,6497,3.91,21,3.52
32THN,58,6497,0.6,1,14.0
32NVL,58,6503,129.64,27,7.46
304NVL,58,6504,4.97,58,6.42
32MT,58,6515,10.69,61,5.8
304THN,59,6608,0.03,1,16.0
NVCNVL,59,6608,8.55,65,2.66
NVCCMT8,59,6608,0.0,8,0.0
NVCMT,59,6609,6.38,27,2.46
32THN,59,6609,0.19,0,0.0
32NVL,59,6615,62.8,99,43.44
304NVL,59,6616,8.38,62,0.93
32MT,59,6627,1.61,42,0.87
304THN,60,6720,0.0,0,0.0
NVCNVL,60,6720,0.23,75,0.11
NVCCMT8,60,6720,0.41,7,0.21
NVCMT,60,6721,4.75,28,2.07
32THN,60,6721,0.0,0,0.0
32NVL,60,6727,15.3,67,5.33
304NVL,60,6728,6.01,68,3.35
32MT,60,6740,11.65,57,5.82
304THN,61,6832,0.43,1,0.0
NVCNVL,61,6832,0.36,52,0.24
NVCCMT8,61,6832,0.71,10,0.3
NVCMT,61,6833,1.8,26,2.35
32THN,61,6833,0.19,0,0.0
32NVL,61,6839,15.55,54,6.31
304NVL,61,6841,5.24,79,2.74
32MT,61,6852,0.0,52,0.09
304THN,62,6944,0.0,0,0.0
NVCNVL,62,6944,4.89,72,1.73
NVCCMT8,62,6944,0.82,14,0.07
NVCMT,62,6945,3.63,25,0.62
32THN,62,6945,0.38,0,0.0
32NVL,62,6951,8.68,68,3.23
304NVL,62,6953,3.72,103,0.87
32MT,62,6965,1.97,50,1.02
304THN,63,7056,0.0,0,0.0
NVCNVL,63,7056,0.14,67,0.13
NVCCMT8,63,7056,0.0,9,0.0
NVCMT,63,7057,6.05,30,0.6
32THN,63,7057,0.34,0,0.0
32NVL,63,7063,38.95,39,12.18
304NVL,63,7065,2.87,78,0.31
32MT,63,7077,6.76,66,3.47
304THN,64,7168,0.0,0,0.0
NVCNVL,64,7168,6.29,60,1.79
NVCCMT8,64,7168,1.27,9,0.72
NVCMT,64,7169,2.95,23,2.93
32THN,64,7169,0.86,1,0.0
32NVL,64,7176,69.48,52,27.47
304NVL,64,7177,11.25,61,0.98
32MT,64,7189,20.87,45,10.34
